,location_population,friends_number,sex,education,dob,daily_commute,In relationship,Married,Married with kids,Single,Mastercard,Revolut,Visa,Gym,Squash,Bodybuilding,Rowing,Cardio,Weightlifting,Badminton,Crossfit,Fitness,Stretching,Power bike,Kettleballs
1377,11265,290,1.0,5.0,62.0,21.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1380,124295,218,0.0,4.0,43.0,23.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1381,20488,167,1.0,1.0,48.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1382,61523,218,1.0,4.0,55.0,86.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1383,13533,102,1.0,2.0,49.0,18.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1384,44513,156,1.0,4.0,55.0,44.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1385,13328,64,1.0,3.0,45.0,42.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1386,128211,328,0.0,1.0,30.0,29.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1387,6951,370,0.0,2.0,44.59375,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1389,7472,12,0.0,5.0,54.0,21.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1391,65823,334,1.0,2.0,70.0,99.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1392,64197,331,1.0,2.0,54.0,49.454054054054055,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1396,403883,211,1.0,3.0,38.0,7.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1397,538633,189,1.0,2.0,51.0,71.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1398,1764615,262,0.0,5.0,43.0,34.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
1399,111752,237,1.0,6.0,46.14666666666667,49.55,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
1400,33653,270,0.0,4.0,71.0,31.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1401,10997,214,1.0,5.0,39.0,94.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1403,124295,62,1.0,5.0,46.0,58.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1405,62243,155,1.0,6.0,60.0,92.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1406,33361,191,1.0,4.0,30.0,32.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1407,2841,139,1.0,3.0,52.0,2.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1409,3512,248,1.0,4.0,48.0,66.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1411,1764615,192,1.0,4.0,25.0,49.454054054054055,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1412,19685,108,1.0,2.0,35.0,48.4750830564784,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1415,69852,210,1.0,4.0,45.0,22.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1417,38553,349,0.0,1.0,37.0,49.67351598173516,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1418,690422,474,0.0,6.0,56.0,52.352112676056336,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1419,181309,219,1.0,4.0,31.0,79.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1420,297288,178,1.0,4.0,52.0,82.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1422,107670,42,1.0,3.0,49.0,65.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1423,49927,262,0.0,4.0,66.0,75.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1424,18886,227,1.0,2.0,35.0,49.454054054054055,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1425,45953,195,0.0,3.0,49.0,62.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1426,767348,59,1.0,5.0,55.0,48.4750830564784,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1427,25102,246,1.0,3.0,54.0,22.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1428,11924,174,0.0,5.0,52.0,18.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1429,339850,175,1.0,6.0,45.0,49.454054054054055,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
1431,464254,199,0.0,4.0,36.0,25.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1432,1764615,255,1.0,3.0,69.0,20.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1433,1764615,277,1.0,4.0,65.0,41.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1437,1764615,250,1.0,5.0,48.0,71.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1438,1764615,97,1.0,4.0,68.0,58.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1439,63333,94,0.0,5.0,43.566502463054185,70.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1440,403883,156,1.0,3.0,45.672,90.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1441,33361,164,0.0,5.0,44.0,8.0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1442,171505,112,1.0,4.0,36.0,89.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1443,352313,361,0.0,2.0,38.0,55.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1444,20488,107,0.0,5.0,43.69859813084112,22.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1445,5296,237,0.0,3.0,48.0,29.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1446,10012,50,1.0,3.0,42.0,0.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1448,638586,174,1.0,2.0,72.0,37.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1449,196804,205,0.0,3.0,35.0,37.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1450,4579,112,1.0,1.0,27.0,51.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1451,35413,90,0.0,6.0,55.0,30.0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
1453,80072,416,1.0,4.0,60.0,42.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1454,21534,33,0.0,4.0,58.0,61.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1455,296262,194,1.0,4.0,33.0,47.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1456,9909,263,0.0,4.0,39.0,46.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1457,1764615,192,0.0,3.0,36.0,63.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1459,10293,258,0.0,2.0,55.0,49.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1460,767348,171,1.0,3.0,56.0,48.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1461,352313,316,1.0,4.0,45.0,50.70429252782194,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1462,2714,260,0.0,3.0,43.566502463054185,71.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1463,8662,0,1.0,5.0,61.0,48.4750830564784,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1464,204013,243,0.0,5.0,51.0,88.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1465,9090,73,1.0,1.0,33.0,67.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1466,68179,169,0.0,3.0,50.0,28.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
1467,204013,261,1.0,4.0,24.0,14.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1468,2326,294,1.0,4.0,54.0,71.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1469,22214,213,1.0,3.0,45.672,6.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1470,1764615,246,1.0,3.0,43.0,13.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1471,13573,189,1.0,5.0,56.0,76.0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1472,27781,23,1.0,2.0,57.0,55.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1473,92090,139,1.0,6.0,25.0,72.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1474,202562,234,0.0,4.0,41.0,39.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1475,64354,33,0.0,2.0,43.69859813084112,49.67351598173516,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1476,17228,70,0.0,2.0,53.0,97.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1477,128140,63,0.0,5.0,34.0,35.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1478,767348,172,0.0,4.0,53.0,59.0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1479,1764615,4,1.0,4.0,69.0,60.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1480,181309,146,1.0,4.0,44.0,78.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1482,1764615,265,1.0,2.0,45.0,73.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1484,23809,272,0.0,2.0,26.0,46.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1485,128211,143,1.0,4.0,43.0,90.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1486,2981,230,1.0,4.0,55.0,14.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1487,74834,349,1.0,4.0,45.29807692307692,61.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1488,4313,211,1.0,4.0,40.0,7.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1489,68195,106,1.0,6.0,44.38461538461539,23.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1490,246306,170,0.0,6.0,24.0,50.0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1491,111752,134,0.0,4.0,41.0,38.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1492,20773,202,0.0,3.0,47.0,58.0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
1493,48345,147,1.0,4.0,54.0,50.70429252782194,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1494,1764615,241,0.0,4.0,28.0,75.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1495,15848,22,1.0,4.0,69.0,18.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1496,171505,157,0.0,4.0,68.0,92.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1497,767348,180,1.0,4.0,32.0,48.4750830564784,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1498,3065,259,0.0,3.0,42.0,85.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1499,538633,51,1.0,3.0,60.0,84.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1501,55189,44,0.0,4.0,59.0,51.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1502,8700,151,0.0,5.0,29.0,23.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1503,16674,204,1.0,4.0,23.0,64.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1504,767348,259,1.0,2.0,34.0,59.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1505,214566,365,1.0,3.0,46.0,73.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1507,107670,203,0.0,4.0,48.0,86.0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
1508,74834,296,1.0,4.0,46.0,50.70429252782194,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1510,2196,219,1.0,4.0,46.14666666666667,59.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1511,69852,116,1.0,4.0,36.0,6.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1512,17381,198,1.0,5.0,30.0,80.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1513,1031,209,0.0,5.0,32.0,50.8388625592417,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1514,11230,177,1.0,3.0,80.0,68.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1515,352313,236,0.0,3.0,23.0,51.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1516,246306,271,0.0,5.0,45.0,4.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1517,13148,171,1.0,5.0,47.0,43.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1518,68943,237,1.0,4.0,48.0,52.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1519,690422,93,0.0,2.0,59.0,21.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1520,538633,117,1.0,5.0,42.77777777777778,34.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1521,9402,153,0.0,5.0,46.0,86.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1522,2865,53,1.0,3.0,61.0,49.454054054054055,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1523,55652,194,1.0,5.0,24.0,68.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1524,767348,164,1.0,4.0,36.0,73.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1526,95629,347,0.0,4.0,45.0,86.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1527,120787,267,0.0,4.0,52.0,37.0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1528,28704,306,0.0,2.0,32.0,11.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1529,297288,78,1.0,4.0,56.0,68.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1531,21889,222,0.0,4.0,36.0,28.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1534,638586,199,0.0,1.0,28.0,81.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1535,13261,205,1.0,5.0,54.0,5.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1537,15661,180,1.0,4.0,37.0,21.0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
1538,32686,208,1.0,4.0,65.0,70.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1539,48060,0,1.0,4.0,57.0,38.0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1540,26148,247,1.0,5.0,63.0,7.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1541,24325,123,0.0,4.0,63.0,31.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1542,638586,176,0.0,3.0,30.0,81.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1543,296262,264,1.0,4.0,41.0,28.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1544,21889,77,0.0,3.0,43.0,95.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1545,63238,127,0.0,3.0,52.0,24.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1546,202562,181,1.0,2.0,42.77777777777778,75.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1547,39937,219,0.0,4.0,34.0,67.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1548,1764615,191,1.0,5.0,45.29807692307692,78.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1549,174349,142,1.0,2.0,40.0,7.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1550,32686,14,0.0,1.0,50.0,12.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1551,690422,203,1.0,4.0,23.0,56.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1552,4365,164,1.0,2.0,41.0,26.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1553,73577,182,0.0,3.0,40.63265306122449,10.0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
1554,339850,198,1.0,3.0,68.0,16.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1556,1764615,225,0.0,3.0,43.69859813084112,37.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1558,139129,237,0.0,5.0,41.0,88.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1559,246306,239,1.0,2.0,36.0,88.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1560,403883,38,1.0,5.0,56.0,60.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1561,10012,145,0.0,3.0,25.0,3.0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1562,22732,183,0.0,4.0,58.0,93.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1563,214566,106,1.0,2.0,37.0,31.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1564,17762,276,1.0,4.0,34.0,25.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1565,46409,181,1.0,3.0,27.0,9.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1566,767348,224,0.0,5.0,24.0,27.0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1567,33653,110,1.0,6.0,45.29807692307692,39.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1568,120895,218,1.0,4.0,55.0,49.454054054054055,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1569,67523,206,0.0,3.0,35.0,43.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1570,202562,179,0.0,6.0,37.0,71.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1571,538633,218,0.0,3.0,48.0,49.67351598173516,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0
1572,23266,129,1.0,4.0,85.0,16.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1573,168394,143,1.0,4.0,61.0,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1574,25102,241,1.0,2.0,61.0,50.70429252782194,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1575,638586,229,0.0,4.0,42.0,49.32786885245902,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1576,33653,19,1.0,6.0,31.0,50.70429252782194,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1577,109650,172,0.0,4.0,37.0,81.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1578,10009,174,1.0,3.0,51.0,95.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1579,464254,158,1.0,4.0,45.672,51.0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
1581,767348,188,0.0,4.0,43.69859813084112,76.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1582,403883,22,0.0,3.0,36.0,69.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1583,202562,204,1.0,4.0,56.0,64.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1585,139129,305,1.0,4.0,48.0,87.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
1586,4209,12,1.0,5.0,45.672,50.70429252782194,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1587,19365,198,1.0,3.0,38.0,37.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1588,12883,301,1.0,2.0,23.0,49.55,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1589,121121,199,0.0,5.0,23.0,50.8388625592417,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1591,202562,62,1.0,5.0,46.0,11.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1592,690422,144,0.0,4.0,61.0,43.859375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1593,1764615,236,1.0,5.0,58.0,10.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1596,204013,102,1.0,4.0,29.0,31.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1597,54041,181,0.0,4.0,52.0,91.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1598,339850,234,1.0,6.0,45.0,33.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1600,109650,38,1.0,3.0,34.0,13.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1602,13068,381,1.0,6.0,53.0,56.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1603,638586,311,1.0,5.0,59.0,31.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1604,26148,109,1.0,6.0,37.0,27.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1605,92090,164,1.0,2.0,28.0,61.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1606,6106,267,1.0,4.0,63.0,97.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1608,1764615,157,0.0,4.0,42.0,55.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1609,6792,0,1.0,1.0,42.0,46.838235294117645,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610,767348,176,1.0,2.0,31.0,84.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1612,36110,149,0.0,4.0,30.0,28.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1613,1764615,90,1.0,2.0,32.0,9.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1614,1764615,236,0.0,5.0,56.0,71.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1615,61808,77,1.0,1.0,45.29807692307692,86.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1616,246306,264,0.0,4.0,43.566502463054185,42.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1617,1764615,92,0.0,2.0,36.0,94.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1618,25906,146,1.0,3.0,49.0,0.0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
1619,297288,151,1.0,4.0,42.0,62.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
1620,464254,65,0.0,4.0,43.0,23.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1621,35413,171,0.0,1.0,24.0,38.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1622,352313,82,1.0,2.0,27.0,49.55,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1623,30468,191,1.0,5.0,37.0,71.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1624,5607,325,1.0,4.0,61.0,11.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1625,45953,244,0.0,4.0,23.0,18.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1627,109021,157,1.0,4.0,48.0,82.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1628,29109,221,0.0,4.0,23.0,29.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1629,174349,267,0.0,5.0,43.566502463054185,50.8388625592417,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1630,24325,265,1.0,4.0,46.14666666666667,7.0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1631,23907,310,1.0,3.0,46.14666666666667,67.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1632,352313,172,1.0,4.0,24.0,33.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1634,464254,23,1.0,2.0,49.0,85.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636,30468,209,0.0,6.0,35.0,52.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1637,44513,70,0.0,2.0,23.0,17.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1638,47660,205,0.0,4.0,50.0,57.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1640,20567,143,1.0,5.0,46.0,48.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1642,7472,27,1.0,2.0,49.0,20.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1643,7096,137,0.0,4.0,50.0,61.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1645,48060,222,1.0,4.0,27.0,33.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
